text,label,num_label
কঠোর পরিশ্রম করলে আপনি দ্রুত পদোন্নতি পাবেন।,Simple,0
জাতীয় পুরস্কার পেতে প্রাণপণ চেষ্টা করছেন এই গায়ক।,Simple,0
অসুস্থ থাকা সত্ত্বেও তিনি কঠোর পরিশ্রম করেছেন।,Simple,0
তার প্রচুর বই থাকা সত্ত্বেও সে আরও কিনতে চায়।,Simple,0
উঠে পড়া শুরু করল।,Simple,0
শাস্তি থেকে বাঁচতে টাকা ফেরত দিতে হবে।,Simple,0
মাঝরাত ছিলো এবং নির্মাণের শব্দে আমার ঘুম ভেঙে গেল।,Compound,2
গ্রীষ্মকাল থাকে এবং আমরা বিভিন্ন ধরনের আম খেতে পারি।,Compound,2
ছয় বছর বয়স ছিলো এবং দেশ ছেড়ে চলে যান।,Compound,2
বৃষ্টি হচ্ছিল সেজন্য আমরা কফিশপে বসে ছিলাম।,Compound,2
"তারা পড়াশুনা করছিল, এবং শিক্ষক এসেছিলেন।",Compound,2
আমি চা খাচ্ছিলাম এবং সে এলো।,Compound,2
জীবনে সংগ্রাম করবেন না ফলে আপনার লক্ষ্য অর্জন করতে পারবেন না।,Compound,2
কঠোর পরিশ্রম করেন এবং আপনি দ্রুত পদোন্নতি পাবেন।,Compound,2
তিনি এই গায়ক এবং পুরস্কার পেতে প্রাণপণ চেষ্টা করছেন,Compound,2
তিনি অসুস্থ ছিলে কিন্তু খুব কঠোর পরিশ্রম করেছিলেন।,Compound,2
তার অনেক বই কিন্তু সে আরো কিনতে চায়।,Compound,2
সে উঠলো এবং পড়াশুনা শুরু করল।,Compound,2
তাকে টাকা ফেরত দিতে হবে অথবা শাস্তি পেতে হবে।,Compound,2
"যখন মাঝরাত, তখন নির্মাণের শব্দে আমার ঘুম ভেঙে গেল।",Complex,1
যখন গ্রীষ্মকাল থাকে তখন আমরা বিভিন্ন ধরনের আম খেতে পারি।,Complex,1
যখন ছয় বছর বয়স চলে তখন তিনি দেশ ছেড়ে চলে যান।,Complex,1
"যখন বৃষ্টি হচ্ছিল, তখন আমরা কফিশপে বসে ছিলাম।",Complex,1
"তারা যখন পড়াশুনা করছিল, তখন শিক্ষক এসেছিলেন।",Complex,1
"আমি যখন চা খাচ্ছিলাম,তখন সে এলো।",Complex,1
আপনি যদি জীবনে সংগ্রাম না করেন তবে আপনি আপনার লক্ষ্য অর্জন করতে পারবেন না,Complex,1
আপনি যদি কঠোর পরিশ্রম করেন তবে আপনি দ্রুত পদোন্নতি পাবেন।,Complex,1
যিনি জাতীয় পুরস্কার পেতে প্রাণপণ চেষ্টা করছেন তিনি এই গায়ক,Complex,1
"যদিও তিনি অসুস্থ ছিলেন, তিনি খুব কঠোর পরিশ্রম করেছিলেন।",Complex,1
যদিও তার অনেক বই তবুও সে আরো কিনতে চায়।,Complex,1
যখন সে উঠলো তখন সে পড়াশুনা শুরু করল।,Complex,1
যদি সে টাকা ফেরত না দেই তবে শাস্তি পেতে হবে।,Complex,1
একটি হাঙ্গর বেঁচে থাকার জন্য অবশ্যই সাঁতার কাটতে হবে।,Simple,0
